AÑO,MES,UBIGEO_HECHO,DPTO_HECHO,PROV_HECHO,DIST_HECHO,SEXO,RANGO_EDAD,NACIONALIDAD,CANTIDAD
2025,9,80701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,F,12-17 AÑOS,PERÚ,1
2025,3,220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,M,12-17 AÑOS,PERÚ,1
2025,2,220904,SAN MARTÍN,SAN MARTIN,CHAZUTA,M,60 A MAS AÑOS,PERÚ,1
2025,4,120604,JUNÍN,SATIPO,MAZAMARI,M,12-17 AÑOS,PERÚ,1
2025,2,100101,HUÁNUCO,HUANUCO,HUANUCO,M,60 A MAS AÑOS,PERÚ,1
2025,1,200801,PIURA,SECHURA,SECHURA,F,12-17 AÑOS,PERÚ,1
2025,5,120129,JUNÍN,HUANCAYO,SAN AGUSTIN,M,30-59 AÑOS,PERÚ,2
2025,8,81009,CUSCO,PARURO,YAURISQUE,F,12-17 AÑOS,PERÚ,1
2025,9,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,F,18-29 AÑOS,PERÚ,1
2025,8,221002,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,F,12-17 AÑOS,PERÚ,1
2025,5,80701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,M,60 A MAS AÑOS,PERÚ,1
2025,3,80907,CUSCO,LA CONVENCION,KIMBIRI,M,18-29 AÑOS,PERÚ,1
2025,7,40110,AREQUIPA,AREQUIPA,MIRAFLORES,F,12-17 AÑOS,PERÚ,1
2025,1,100605,HUÁNUCO,LEONCIO PRADO,LUYANDO,F,12-17 AÑOS,PERÚ,1
2025,4,120303,JUNÍN,CHANCHAMAYO,PICHANAQUI,F,12-17 AÑOS,PERÚ,1
2025,2,150128,LIMA METROPOLITANA,LIMA,RIMAC,M,6-11 AÑOS,PERÚ,1
2025,7,130809,LA LIBERTAD,PATAZ,PATAZ,M,18-29 AÑOS,PERÚ,1
2025,2,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,M,18-29 AÑOS,PERÚ,1
2025,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18-29 AÑOS,PERÚ,2
2025,10,21201,ÁNCASH,HUAYLAS,CARAZ,M,60 A MAS AÑOS,PERÚ,1
2025,5,81201,CUSCO,QUISPICANCHI,URCOS,F,12-17 AÑOS,PERÚ,1
2025,5,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,M,18-29 AÑOS,PERÚ,1
2025,6,240102,TUMBES,TUMBES,CORRALES,F,18-29 AÑOS,PERÚ,1
2025,1,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,F,30-59 AÑOS,PERÚ,4
2025,1,10307,AMAZONAS,BONGARA,JAZAN,F,12-17 AÑOS,PERÚ,2
2025,10,40205,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,F,12-17 AÑOS,PERÚ,1
2025,8,150142,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,M,30-59 AÑOS,PERÚ,6
2025,10,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,F,,PERÚ,1
2025,6,150133,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,F,18-29 AÑOS,PERÚ,2
2025,1,120101,JUNÍN,HUANCAYO,HUANCAYO,M,60 A MAS AÑOS,PERÚ,1
2025,3,210801,PUNO,MELGAR,AYAVIRI,M,30-59 AÑOS,PERÚ,1
2025,2,150104,LIMA METROPOLITANA,LIMA,BARRANCO,M,30-59 AÑOS,PERÚ,4
2025,7,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,M,30-59 AÑOS,PERÚ,1
2025,3,70101,CALLAO,CALLAO,CALLAO,F,12-17 AÑOS,PERÚ,10
2025,3,40112,AREQUIPA,AREQUIPA,PAUCARPATA,M,18-29 AÑOS,PERÚ,4
2025,9,120201,JUNÍN,CONCEPCION,CONCEPCION,M,60 A MAS AÑOS,PERÚ,1
2025,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30-59 AÑOS,PERÚ,1
2025,6,120606,JUNÍN,SATIPO,PANGOA,F,12-17 AÑOS,PERÚ,1
2025,1,120114,JUNÍN,HUANCAYO,EL TAMBO,F,18-29 AÑOS,PERÚ,1
2025,4,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,M,18-29 AÑOS,PERÚ,2
2025,4,80910,CUSCO,LA CONVENCION,PICHARI,M,18-29 AÑOS,PERÚ,1
2025,5,80103,CUSCO,CUSCO,POROY,M,12-17 AÑOS,PERÚ,1
2025,6,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,F,12-17 AÑOS,PERÚ,5
2025,10,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,F,12-17 AÑOS,PERÚ,3
2025,9,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,M,0-5 AÑOS,PERÚ,1
2025,5,160112,LORETO,MAYNAS,BELEN,M,12-17 AÑOS,PERÚ,1
2025,1,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,M,12-17 AÑOS,PERÚ,1
2025,9,110201,ICA,CHINCHA,CHINCHA ALTA,M,18-29 AÑOS,PERÚ,1
2025,9,211101,PUNO,SAN ROMAN,JULIACA,M,6-11 AÑOS,PERÚ,1
2025,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18-29 AÑOS,PERÚ,1
2025,2,150119,LIMA METROPOLITANA,LIMA,LURIN,F,30-59 AÑOS,PERÚ,1
2025,4,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,F,12-17 AÑOS,VENEZUELA,1
2025,2,200115,PIURA,PIURA,26 DE OCTUBRE,F,12-17 AÑOS,PERÚ,1
2025,10,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,12-17 AÑOS,PERÚ,1
2025,6,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,F,12-17 AÑOS,PERÚ,4
2025,2,131202,LA LIBERTAD,VIRU,CHAO,F,12-17 AÑOS,PERÚ,2
2025,4,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,F,30-59 AÑOS,PERÚ,1
2025,4,20101,ÁNCASH,HUARAZ,HUARAZ,F,30-59 AÑOS,PERÚ,1
2025,6,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,M,18-29 AÑOS,PERÚ,1
2025,6,200114,PIURA,PIURA,TAMBO GRANDE,F,12-17 AÑOS,PERÚ,1
2025,10,21801,ÁNCASH,SANTA,CHIMBOTE,M,12-17 AÑOS,PERÚ,1
2025,1,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,12-17 AÑOS,PERÚ,1
2025,9,80105,CUSCO,CUSCO,SAN SEBASTIAN,M,18-29 AÑOS,PERÚ,2
2025,8,110112,ICA,ICA,SUBTANJALLA,M,18-29 AÑOS,PERÚ,1
2025,2,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,M,30-59 AÑOS,PERÚ,1
2025,2,221001,SAN MARTÍN,TOCACHE,TOCACHE,F,12-17 AÑOS,PERÚ,1
2025,6,120101,JUNÍN,HUANCAYO,HUANCAYO,F,12-17 AÑOS,PERÚ,5
2025,9,150118,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,M,30-59 AÑOS,PERÚ,1
2025,2,120134,JUNÍN,HUANCAYO,SICAYA,F,18-29 AÑOS,PERÚ,1
2025,10,100607,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE,F,12-17 AÑOS,PERÚ,1
2025,3,40128,AREQUIPA,AREQUIPA,YURA,F,60 A MAS AÑOS,PERÚ,1
2025,5,80901,CUSCO,LA CONVENCION,SANTA ANA,F,12-17 AÑOS,PERÚ,3
2025,3,40520,AREQUIPA,CAYLLOMA,MAJES,F,18-29 AÑOS,PERÚ,1
2025,3,80101,CUSCO,CUSCO,CUSCO,F,18-29 AÑOS,PERÚ,1
2025,7,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,F,18-29 AÑOS,PERÚ,1
2025,4,60303,CAJAMARCA,CELENDIN,CORTEGANA,F,18-29 AÑOS,PERÚ,1
2025,7,150128,LIMA METROPOLITANA,LIMA,RIMAC,M,12-17 AÑOS,PERÚ,3
2025,10,120604,JUNÍN,SATIPO,MAZAMARI,M,30-59 AÑOS,PERÚ,2
2025,4,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,M,12-17 AÑOS,PERÚ,1
2025,10,120303,JUNÍN,CHANCHAMAYO,PICHANAQUI,F,30-59 AÑOS,PERÚ,1
2025,1,20101,ÁNCASH,HUARAZ,HUARAZ,M,18-29 AÑOS,PERÚ,1
2025,1,70104,CALLAO,CALLAO,LA PERLA,F,12-17 AÑOS,PERÚ,1
2025,2,150502,REGIÓN LIMA,CAÑETE,ASIA,M,18-29 AÑOS,PERÚ,1
2025,1,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,M,18-29 AÑOS,PERÚ,1
2025,9,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,60 A MAS AÑOS,PERÚ,1
2025,3,180301,MOQUEGUA,ILO,ILO,F,12-17 AÑOS,PERÚ,3
2025,9,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,F,18-29 AÑOS,PERÚ,2
2025,10,20508,ÁNCASH,BOLOGNESI,HUALLANCA,F,12-17 AÑOS,PERÚ,1
2025,6,90701,HUANCAVELICA,TAYACAJA,PAMPAS,F,30-59 AÑOS,PERÚ,1
2025,3,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,F,18-29 AÑOS,VENEZUELA,1
2025,4,150104,LIMA METROPOLITANA,LIMA,BARRANCO,F,6-11 AÑOS,PERÚ,1
2025,2,230102,TACNA,TACNA,ALTO DE LA ALIANZA,M,18-29 AÑOS,PERÚ,1
2025,6,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,12-17 AÑOS,PERÚ,1
2025,9,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,F,12-17 AÑOS,PERÚ,4
2025,9,230104,TACNA,TACNA,CIUDAD NUEVA,M,30-59 AÑOS,PERÚ,1
2025,9,150514,REGIÓN LIMA,CAÑETE,SAN LUIS,M,18-29 AÑOS,PERÚ,1
2025,10,10206,AMAZONAS,BAGUA,BAGUA,F,12-17 AÑOS,PERÚ,2
2025,9,30109,APURIMAC,ABANCAY,TAMBURCO,F,12-17 AÑOS,PERÚ,2
2025,2,150139,LIMA METROPOLITANA,LIMA,SANTA ROSA,M,12-17 AÑOS,PERÚ,1
2025,6,150110,LIMA METROPOLITANA,LIMA,COMAS,M,60 A MAS AÑOS,PERÚ,3
2025,7,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,M,12-17 AÑOS,PERÚ,2
2025,5,70102,CALLAO,CALLAO,BELLAVISTA,F,18-29 AÑOS,PERÚ,2
2025,5,210901,PUNO,MOHO,MOHO,M,30-59 AÑOS,PERÚ,1
2025,9,210101,PUNO,PUNO,PUNO,M,18-29 AÑOS,PERÚ,1
2025,9,80601,CUSCO,CANCHIS,SICUANI,M,,PERÚ,1
2025,1,210202,PUNO,AZANGARO,ACHAYA,M,30-59 AÑOS,PERÚ,1
2025,7,110103,ICA,ICA,LOS AQUIJES,M,6-11 AÑOS,PERÚ,1
2025,10,200706,PIURA,TALARA,MANCORA,F,12-17 AÑOS,PERÚ,2
2025,9,150110,LIMA METROPOLITANA,LIMA,COMAS,F,30-59 AÑOS,PERÚ,4
2025,9,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,F,12-17 AÑOS,VENEZUELA,2
2025,10,120107,JUNÍN,HUANCAYO,CHILCA,F,60 A MAS AÑOS,PERÚ,1
2025,6,80408,CUSCO,CALCA,YANATILE,M,18-29 AÑOS,PERÚ,1
2025,1,140113,LAMBAYEQUE,CHICLAYO,REQUE,F,12-17 AÑOS,PERÚ,1
2025,8,150130,LIMA METROPOLITANA,LIMA,SAN BORJA,M,30-59 AÑOS,PERÚ,1
2025,1,61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,F,18-29 AÑOS,PERÚ,1
2025,3,80105,CUSCO,CUSCO,SAN SEBASTIAN,M,18-29 AÑOS,PERÚ,1
2025,4,40128,AREQUIPA,AREQUIPA,YURA,F,18-29 AÑOS,PERÚ,1
2025,1,150101,LIMA METROPOLITANA,LIMA,LIMA,F,12-17 AÑOS,VENEZUELA,2
2025,3,40124,AREQUIPA,AREQUIPA,UCHUMAYO,F,30-59 AÑOS,PERÚ,1
2025,8,200115,PIURA,PIURA,26 DE OCTUBRE,F,12-17 AÑOS,PERÚ,3
2025,8,131202,LA LIBERTAD,VIRU,CHAO,F,12-17 AÑOS,PERÚ,2
2025,10,50101,AYACUCHO,HUAMANGA,AYACUCHO,M,18-29 AÑOS,PERÚ,1
2025,3,130107,LA LIBERTAD,TRUJILLO,MOCHE,M,60 A MAS AÑOS,PERÚ,1
2025,3,100207,HUÁNUCO,AMBO,SAN RAFAEL,F,18-29 AÑOS,PERÚ,1
2025,1,150123,LIMA METROPOLITANA,LIMA,PACHACAMAC,M,30-59 AÑOS,PERÚ,1
2025,7,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,M,12-17 AÑOS,VENEZUELA,2
2025,3,200110,PIURA,PIURA,LA UNION,M,12-17 AÑOS,PERÚ,1
2025,2,210102,PUNO,PUNO,ACORA,M,60 A MAS AÑOS,PERÚ,1
2025,8,150134,LIMA METROPOLITANA,LIMA,SAN LUIS,M,30-59 AÑOS,PERÚ,1
2025,3,100201,HUÁNUCO,AMBO,AMBO,F,30-59 AÑOS,PERÚ,1
2025,1,100111,HUÁNUCO,HUANUCO,PILLCO MARCA,M,30-59 AÑOS,PERÚ,1
2025,1,150110,LIMA METROPOLITANA,LIMA,COMAS,F,18-29 AÑOS,PERÚ,9
2025,2,40101,AREQUIPA,AREQUIPA,AREQUIPA,M,60 A MAS AÑOS,PERÚ,1
2025,3,80604,CUSCO,CANCHIS,MARANGANI,F,12-17 AÑOS,PERÚ,1
2025,9,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,F,30-59 AÑOS,PERÚ,2
2025,4,210101,PUNO,PUNO,PUNO,F,60 A MAS AÑOS,PERÚ,2
2025,4,220901,SAN MARTÍN,SAN MARTIN,TARAPOTO,M,30-59 AÑOS,PERÚ,1
2025,2,150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,F,18-29 AÑOS,PERÚ,1
2025,4,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,F,12-17 AÑOS,PERÚ,1
2025,7,150601,REGIÓN LIMA,HUARAL,HUARAL,F,18-29 AÑOS,PERÚ,1
2025,8,80601,CUSCO,CANCHIS,SICUANI,M,60 A MAS AÑOS,PERÚ,1
2025,2,150114,LIMA METROPOLITANA,LIMA,LA MOLINA,M,60 A MAS AÑOS,PERÚ,1
2025,6,200104,PIURA,PIURA,CASTILLA,F,0-5 AÑOS,PERÚ,1
2025,6,150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,F,12-17 AÑOS,PERÚ,2
2025,10,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,12-17 AÑOS,VENEZUELA,1
2025,7,150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,M,18-29 AÑOS,VENEZUELA,2
2025,3,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,12-17 AÑOS,PERÚ,1
2025,5,70101,CALLAO,CALLAO,CALLAO,M,30-59 AÑOS,PERÚ,4
2025,2,40307,AREQUIPA,CARAVELI,CHALA,F,12-17 AÑOS,PERÚ,1
2025,3,110106,ICA,ICA,PARCONA,M,30-59 AÑOS,PERÚ,2
2025,8,80910,CUSCO,LA CONVENCION,PICHARI,F,12-17 AÑOS,PERÚ,5
2025,8,150143,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,F,30-59 AÑOS,PERÚ,1
2025,10,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,18-29 AÑOS,PERÚ,1
2025,1,200110,PIURA,PIURA,LA UNION,M,6-11 AÑOS,PERÚ,1
2025,9,120127,JUNÍN,HUANCAYO,QUICHUAY,F,12-17 AÑOS,PERÚ,1
2025,10,100201,HUÁNUCO,AMBO,AMBO,F,12-17 AÑOS,PERÚ,1
2025,2,100101,HUÁNUCO,HUANUCO,HUANUCO,F,12-17 AÑOS,PERÚ,3
2025,6,40811,AREQUIPA,LA UNION,TORO,M,18-29 AÑOS,PERÚ,1
2025,2,50601,AYACUCHO,LUCANAS,PUQUIO,M,18-29 AÑOS,PERÚ,1
2025,5,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,F,60 A MAS AÑOS,PERÚ,1
2025,4,150128,LIMA METROPOLITANA,LIMA,RIMAC,F,0-5 AÑOS,PERÚ,1
2025,6,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,M,30-59 AÑOS,PERÚ,2
2025,8,150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,F,12-17 AÑOS,PERÚ,1
2025,3,150201,REGIÓN LIMA,BARRANCA,BARRANCA,M,12-17 AÑOS,PERÚ,1
2025,2,40103,AREQUIPA,AREQUIPA,CAYMA,F,12-17 AÑOS,PERÚ,1
2025,1,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,M,30-59 AÑOS,PERÚ,1
2025,5,80105,CUSCO,CUSCO,SAN SEBASTIAN,F,12-17 AÑOS,PERÚ,1
2025,5,150136,LIMA METROPOLITANA,LIMA,SAN MIGUEL,F,60 A MAS AÑOS,PERÚ,1
2025,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,60 A MAS AÑOS,PERÚ,1
2025,6,150103,LIMA METROPOLITANA,LIMA,ATE,M,6-11 AÑOS,PERÚ,2
2025,1,221003,SAN MARTÍN,TOCACHE,POLVORA,M,12-17 AÑOS,PERÚ,1
2025,4,210601,PUNO,HUANCANE,HUANCANE,F,18-29 AÑOS,PERÚ,1
2025,3,150728,REGIÓN LIMA,HUAROCHIRI,SANTA EULALIA,M,60 A MAS AÑOS,PERÚ,1
2025,8,211307,PUNO,YUNGUYO,UNICACHI,F,12-17 AÑOS,PERÚ,1
2025,6,200104,PIURA,PIURA,CASTILLA,M,18-29 AÑOS,PERÚ,1
2025,3,120709,JUNÍN,TARMA,TAPO,F,12-17 AÑOS,PERÚ,1
2025,1,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,18-29 AÑOS,VENEZUELA,1
2025,2,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,F,12-17 AÑOS,PERÚ,1
2025,9,200109,PIURA,PIURA,LA ARENA,F,12-17 AÑOS,PERÚ,1
2025,7,110211,ICA,CHINCHA,TAMBO DE MORA,M,12-17 AÑOS,PERÚ,1
2025,10,70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,M,12-17 AÑOS,PERÚ,1
2025,3,70107,CALLAO,CALLAO,MI PERU,F,18-29 AÑOS,PERÚ,1
2025,7,10606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,M,30-59 AÑOS,PERÚ,1
2025,10,100904,HUÁNUCO,PUERTO INCA,TOURNAVISTA,F,12-17 AÑOS,PERÚ,1
2025,2,90301,HUANCAVELICA,ANGARAES,LIRCAY,F,12-17 AÑOS,PERÚ,1
2025,8,100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,M,12-17 AÑOS,PERÚ,2
2025,1,80101,CUSCO,CUSCO,CUSCO,F,12-17 AÑOS,PERÚ,7
2025,7,200701,PIURA,TALARA,PARIÑAS,F,18-29 AÑOS,VENEZUELA,1
2025,1,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,M,30-59 AÑOS,PERÚ,3
2025,1,110508,ICA,PISCO,TUPAC AMARU INCA,F,18-29 AÑOS,PERÚ,1
2025,3,110102,ICA,ICA,LA TINGUIÑA,F,18-29 AÑOS,PERÚ,1
2025,5,150128,LIMA METROPOLITANA,LIMA,RIMAC,M,18-29 AÑOS,PERÚ,1
2025,4,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,M,30-59 AÑOS,VENEZUELA,1
2025,1,120101,JUNÍN,HUANCAYO,HUANCAYO,M,30-59 AÑOS,PERÚ,2
2025,6,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,M,18-29 AÑOS,PERÚ,1
2025,5,150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,M,60 A MAS AÑOS,PERÚ,2
2025,3,180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,F,18-29 AÑOS,PERÚ,1
2025,6,200208,PIURA,AYABACA,SAPILLICA,F,18-29 AÑOS,PERÚ,1
2025,1,180301,MOQUEGUA,ILO,ILO,F,18-29 AÑOS,PERÚ,2
2025,4,130104,LA LIBERTAD,TRUJILLO,HUANCHACO,F,12-17 AÑOS,PERÚ,1
2025,5,120601,JUNÍN,SATIPO,SATIPO,M,60 A MAS AÑOS,PERÚ,1
2025,9,70101,CALLAO,CALLAO,CALLAO,M,18-29 AÑOS,PERÚ,6
2025,6,80104,CUSCO,CUSCO,SAN JERONIMO,M,12-17 AÑOS,PERÚ,2
2025,2,110201,ICA,CHINCHA,CHINCHA ALTA,F,30-59 AÑOS,PERÚ,1
2025,4,100101,HUÁNUCO,HUANUCO,HUANUCO,F,12-17 AÑOS,PERÚ,3
2025,9,40112,AREQUIPA,AREQUIPA,PAUCARPATA,F,12-17 AÑOS,PERÚ,3
2025,9,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,F,12-17 AÑOS,PERÚ,2
2025,6,240101,TUMBES,TUMBES,TUMBES,F,60 A MAS AÑOS,PERÚ,1
2025,6,70101,CALLAO,CALLAO,CALLAO,F,60 A MAS AÑOS,PERÚ,2
2025,4,190308,PASCO,OXAPAMPA,CONSTITUCION,M,18-29 AÑOS,PERÚ,1
2025,9,80105,CUSCO,CUSCO,SAN SEBASTIAN,M,60 A MAS AÑOS,PERÚ,1
2025,1,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,M,18-29 AÑOS,PERÚ,1
2025,5,150201,REGIÓN LIMA,BARRANCA,BARRANCA,M,12-17 AÑOS,PERÚ,1
2025,7,130401,LA LIBERTAD,CHEPEN,CHEPEN,F,12-17 AÑOS,PERÚ,1
2025,1,150137,LIMA METROPOLITANA,LIMA,SANTA ANITA,M,6-11 AÑOS,VENEZUELA,1
2025,5,200805,PIURA,SECHURA,VICE,F,12-17 AÑOS,PERÚ,1
2025,10,140111,LAMBAYEQUE,CHICLAYO,PICSI,F,12-17 AÑOS,PERÚ,1
2025,7,211105,PUNO,SAN ROMAN,SAN MIGUEL,M,30-59 AÑOS,PERÚ,1
2025,10,150103,LIMA METROPOLITANA,LIMA,ATE,M,6-11 AÑOS,PERÚ,1
2025,1,150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,F,0-5 AÑOS,PERÚ,1
2025,1,90115,HUANCAVELICA,HUANCAVELICA,PILCHACA,M,0-5 AÑOS,PERÚ,1
2025,5,120107,JUNÍN,HUANCAYO,CHILCA,M,18-29 AÑOS,PERÚ,3
2025,9,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,M,18-29 AÑOS,PERÚ,3
2025,1,150122,LIMA METROPOLITANA,LIMA,MIRAFLORES,M,30-59 AÑOS,PERÚ,2
2025,2,21809,ÁNCASH,SANTA,NUEVO CHIMBOTE,F,18-29 AÑOS,PERÚ,3
2025,2,40112,AREQUIPA,AREQUIPA,PAUCARPATA,F,60 A MAS AÑOS,PERÚ,1
2025,1,150101,LIMA METROPOLITANA,LIMA,LIMA,M,18-29 AÑOS,PERÚ,6
2025,1,150103,LIMA METROPOLITANA,LIMA,ATE,M,30-59 AÑOS,PERÚ,6
2025,7,150132,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,F,18-29 AÑOS,PERÚ,6
2025,4,120303,JUNÍN,CHANCHAMAYO,PICHANAQUI,M,18-29 AÑOS,PERÚ,1
2025,2,150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,F,12-17 AÑOS,PERÚ,7
2025,7,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,F,12-17 AÑOS,PERÚ,1
2025,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,12-17 AÑOS,PERÚ,1
2025,5,150125,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,F,12-17 AÑOS,PERÚ,11
2025,3,130104,LA LIBERTAD,TRUJILLO,HUANCHACO,M,6-11 AÑOS,PERÚ,1
2025,5,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,M,30-59 AÑOS,PERÚ,2
2025,1,100607,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE,F,12-17 AÑOS,PERÚ,1
2025,3,80907,CUSCO,LA CONVENCION,KIMBIRI,F,12-17 AÑOS,PERÚ,1
2025,9,150101,LIMA METROPOLITANA,LIMA,LIMA,F,60 A MAS AÑOS,PERÚ,4
2025,3,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,M,60 A MAS AÑOS,PERÚ,1
2025,7,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,F,12-17 AÑOS,VENEZUELA,1
2025,3,100801,HUÁNUCO,PACHITEA,PANAO,F,12-17 AÑOS,PERÚ,2
2025,9,110305,ICA,NAZCA,VISTA ALEGRE,F,12-17 AÑOS,PERÚ,1
2025,9,21306,ÁNCASH,MARISCAL LUZURIAGA,LLUMPA,M,12-17 AÑOS,PERÚ,1
2025,2,150605,REGIÓN LIMA,HUARAL,CHANCAY,M,60 A MAS AÑOS,PERÚ,1
2025,6,150113,LIMA METROPOLITANA,LIMA,JESUS MARIA,F,60 A MAS AÑOS,PERÚ,1
2025,4,150135,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,M,6-11 AÑOS,PERÚ,2
2025,8,40606,AREQUIPA,CONDESUYOS,RIO GRANDE,M,18-29 AÑOS,PERÚ,1
2025,2,30216,APURIMAC,ANDAHUAYLAS,TALAVERA,M,6-11 AÑOS,PERÚ,1
2025,3,60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,M,60 A MAS AÑOS,PERÚ,1
2025,1,50401,AYACUCHO,HUANTA,HUANTA,M,18-29 AÑOS,PERÚ,2
2025,10,120604,JUNÍN,SATIPO,MAZAMARI,F,12-17 AÑOS,PERÚ,1
2025,3,200114,PIURA,PIURA,TAMBO GRANDE,F,18-29 AÑOS,PERÚ,1
2025,9,200101,PIURA,PIURA,PIURA,F,18-29 AÑOS,PERÚ,6
2025,8,140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,F,12-17 AÑOS,PERÚ,4
2025,3,150140,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,F,18-29 AÑOS,PERÚ,1
2025,10,21014,ÁNCASH,HUARI,SAN MARCOS,M,12-17 AÑOS,PERÚ,1
2025,4,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,F,30-59 AÑOS,PERÚ,1
2025,2,150810,REGIÓN LIMA,HUAURA,SANTA MARIA,F,12-17 AÑOS,PERÚ,1
2025,3,180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,F,30-59 AÑOS,PERÚ,1
2025,10,210305,PUNO,CARABAYA,CORANI,F,12-17 AÑOS,PERÚ,1
2025,2,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,M,18-29 AÑOS,PERÚ,1
2025,10,190107,PASCO,PASCO,PAUCARTAMBO,F,12-17 AÑOS,PERÚ,1
