periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,375,Perturbación del orden en el lugar donde la autoridad ejerce su función (Desacato),3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,52,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,12,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,16,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,5,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,29,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,414,Favorecimiento a la fuga,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,40,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417-A,Insolvencia provocada,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,30,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,423,Negativa al cumplimiento de obligaciones de notario y auxiliares jurisdiccionales,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,424,Omisión de ejercicio de la acción penal,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,413,Evasión mediante violencia o amenaza,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,420,Prohibición de conocer un proceso que patrocinó (prevaricato),1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,215,Modalidades de libramientos indebidos,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,USURA,214,Usura,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-C,Explotación sexual,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-M,Pornografía infantil,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-A,Trata de personas,28,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,86,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,148,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,145,Alteración o supresión de la filiación de menor,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,146,Móvil de honor,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,2204,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),169,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,268,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,205,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428-B,Falsedad en el reporte de los volúmenes de pesca capturados,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",5,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,432,Inhabilitación,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",434,Fabricación o falsificación de sellos o timbres oficiales,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",435,Fabricación fraudulenta o falsificación de marcas o contraseñas oficiales,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,412,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,34,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,109,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,322,Cooperación de profesional (Tortura),1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,7,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,"Proposiciones a niños, niñas y adolescentes con fines sexuales",8,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,8,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,112,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,16,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-A,Tráfico ilegal de datos personales,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,"Difusión de imágenes, materiales audiovisuales o audios con contenido sexual",17,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE REUNION,166,Perturbación de reunión pública,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168,Atentado contra la libertad de trabajo y asociación,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-A,Atentado contra las condiciones de seguridad y salud en el trabajo,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,80,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,101,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,118,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,289,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,26,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,32,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,293,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,174,Violación de persona bajo autoridad o vigilancia,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,25,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",138,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",223,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,97,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,10,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,177,Formas agravadas,8,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DEL SECRETO DE LAS COMUNICAC.,162-B,"Interferencia de comunicaciones electrónicas, de mensajería instantánea y similares",1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DEL SECRETO DE LAS COMUNICAC.,162,Interferencia telefónica,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,CONTRA EL ORDEN MIGRATORIO,303-A,Tráfico ilícito de migrantes,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,CONTRA EL ORDEN MIGRATORIO,303-B,Formas agravadas del tráfico ilícito de migrantes,1,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",286,Contaminación o adulteración de bienes o insumos destinados al uso o consumo humano y alteración de la fecha de vencimiento,8,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",287,Contaminación o adulteración de alimentos o bebidas y alteración de la fecha de vencimiento,4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288,"Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano",7,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",290,Ejercicio ilegal de la medicina,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294,"Suministro infiel de productos farmacéuticos, dispositivos médicos o productos sanitarios",3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-A,"Falsificación, contaminación o adulteración de productos farmacéuticos, dispositivos médicos o productos sanitarios",2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-B,"Comercialización de productos farmacéuticos, dispositivos médicos o productos sanitarios sin garantía de buen estado",4,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,377,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,6,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-B,Tráfico Ilícito de Insumos Químicos y Productos Fiscalizados.,2,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",297,Formas agravadas,44,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",298,Microcomercialización o microproducción,56,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,AYACUCHO,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",289,Propagación de enfermedad peligrosa o contagiosa,3,050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,17/12/2025
